0.316838  -0.295195  -0.901373  
0.339118  -0.274425  -0.899828  
0.362008  -0.25498  -0.896624  
0.385531  -0.237036  -0.891729  
0.409625  -0.221037  -0.885071  
0.43423  -0.207348  -0.876613  
0.459329  -0.196025  -0.866367  
0.484891  -0.187098  -0.854327  
0.510854  -0.180538  -0.840497  
0.537131  -0.176288  -0.824871  
0.563604  -0.174263  -0.807455  
0.590125  -0.17436  -0.788258  
0.616511  -0.176439  -0.767322  
0.64256  -0.180373  -0.744703  
0.668053  -0.18601  -0.72049  
0.692761  -0.193217  -0.694802  
0.716455  -0.20186  -0.667791  
0.738911  -0.211833  -0.639638  
0.759924  -0.223032  -0.61055  
0.779309  -0.235385  -0.580751  
0.796904  -0.248833  -0.550479  
0.812574  -0.26334  -0.519976  
0.826218  -0.278879  -0.48948  
0.837751  -0.295453  -0.459218  
0.84712  -0.313059  -0.429396  
0.854288  -0.331697  -0.400212  
0.859235  -0.351359  -0.371836  
0.861955  -0.372034  -0.344418  
0.862452  -0.393694  -0.318091  
0.86074  -0.416289  -0.292968  
0.85685  -0.439735  -0.269149  
0.850826  -0.46392  -0.246725  
0.842722  -0.48872  -0.22577  
0.832615  -0.513966  -0.206379  
0.820592  -0.539486  -0.188635  
0.806763  -0.565094  -0.172631  
0.791261  -0.590587  -0.158471  
0.774237  -0.615766  -0.146255  
0.755861  -0.640432  -0.136091  
0.736324  -0.664395  -0.128087  
0.715821  -0.687482  -0.122345  
0.694558  -0.709534  -0.118956  
0.672747  -0.7304  -0.118014  
0.650591  -0.749954  -0.119584  
0.628283  -0.768087  -0.123704  
0.606008  -0.784697  -0.130401  
0.583933  -0.799698  -0.139658  
0.562216  -0.813007  -0.151438  
0.540996  -0.824548  -0.165662  
0.5204  -0.834257  -0.182206  
0.500546  -0.842074  -0.20091  
0.481553  -0.847942  -0.221588  
0.463531  -0.851822  -0.244004  
0.446601  -0.853684  -0.2679  
0.430882  -0.853523  -0.292983  
0.416502  -0.851353  -0.318944  
0.403595  -0.847214  -0.345456  
0.3923  -0.841173  -0.372195  
0.382757  -0.833332  -0.398818  
0.375103  -0.823812  -0.425008  
0.369468  -0.812764  -0.450454  
0.365972  -0.80035  -0.474872  
0.364714  -0.786756  -0.497994  
0.365769  -0.772171  -0.519582  
0.369178  -0.756794  -0.539417  
0.374948  -0.740822  -0.557312  
0.383046  -0.724446  -0.573109  
0.393397  -0.707851  -0.586673  
0.40589  -0.691214  -0.597894  
0.420361  -0.674706  -0.606687  
0.436609  -0.658496  -0.612989  
0.454401  -0.642744  -0.616765  
0.473472  -0.627608  -0.618007  
0.493529  -0.613242  -0.616736  
0.514267  -0.599798  -0.613002  
0.53537  -0.58743  -0.606882  
0.556526  -0.576284  -0.598477  
0.577432  -0.566503  -0.587917  
0.597797  -0.558219  -0.575352  
0.617345  -0.551555  -0.560956  
0.635826  -0.546625  -0.54491  
0.653015  -0.543509  -0.527418  
0.668713  -0.542275  -0.508685  
0.682752  -0.542962  -0.488919  
0.694982  -0.545582  -0.468337  
0.705287  -0.55011  -0.447157  
0.713567  -0.556493  -0.425604  
0.719753  -0.564646  -0.403895  
0.723801  -0.574451  -0.382254  
0.725687  -0.58577  -0.360904  
0.725419  -0.598431  -0.34007  
0.723023  -0.612252  -0.319977  
0.718553  -0.627033  -0.300849  
0.712098  -0.642556  -0.282911  
0.703762  -0.658605  -0.266379  
0.693683  -0.674961  -0.251458  
0.682018  -0.691404  -0.23835  
0.668942  -0.707737  -0.227213  
0.654649  -0.723755  -0.218207  
0.639344  -0.739273  -0.211458  
0.623241  -0.754118  -0.207066  
0.606558  -0.768134  -0.205079  
0.589516  -0.781172  -0.205524  
0.572333  -0.793103  -0.208382  
0.555223  -0.803806  -0.213595  
0.538397  -0.813178  -0.221065  
0.522058  -0.82113  -0.230653  
0.506399  -0.827591  -0.242185  
0.49161  -0.832505  -0.25545  
0.477868  -0.835838  -0.270217  
0.465343  -0.837579  -0.286213  
0.454194  -0.837737  -0.303158  
0.444564  -0.836348  -0.320757  
0.436584  -0.83347  -0.338708  
0.430364  -0.829183  -0.35671  
0.425999  -0.823593  -0.374458  
0.423552  -0.81682  -0.391674  
0.423069  -0.808996  -0.408091  
0.424561  -0.800267  -0.423463  
0.428013  -0.79079  -0.437558  
0.433375  -0.780719  -0.450182  
0.440565  -0.770213  -0.461167  
0.449467  -0.759428  -0.470371  
0.459938  -0.748514  -0.477685  
0.471806  -0.737621  -0.483027  
0.484866  -0.726894  -0.486344  
0.498897  -0.71647  -0.487619  
0.513662  -0.706483  -0.486861  
0.528907  -0.697058  -0.484115  
0.544374  -0.68832  -0.479449  
0.559804  -0.680391  -0.472956  
0.574945  -0.673381  -0.464754  
0.589551  -0.667394  -0.454989  
0.603399  -0.662524  -0.443815  
0.616272  -0.658857  -0.431413  
0.627984  -0.656462  -0.417965  
0.638369  -0.655387  -0.403673  
0.647287  -0.655668  -0.38874  
0.654632  -0.657307  -0.373369  
0.660316  -0.660293  -0.357766  
0.664281  -0.664585  -0.342138  
0.666494  -0.670121  -0.326685  
0.666956  -0.676812  -0.3116  
0.66569  -0.684548  -0.29707  
0.662744  -0.693199  -0.283278  
0.658196  -0.702612  -0.270397  
0.652147  -0.712627  -0.258586  
0.644718  -0.723073  -0.248001  
0.636054  -0.733774  -0.238772  
0.626321  -0.744549  -0.231019  
0.615699  -0.75522  -0.224847  
0.604381  -0.76562  -0.220339  
0.592565  -0.775587  -0.217557  
0.580459  -0.784971  -0.216536  
0.568266  -0.793637  -0.217288  
0.556184  -0.801465  -0.219802  
0.544407  -0.808349  -0.224036  
0.533121  -0.8142  -0.229913  
0.522488  -0.818948  -0.237342  
0.51266  -0.822537  -0.246197  
0.503772  -0.82493  -0.25633  
0.495938  -0.826107  -0.267567  
0.489257  -0.826068  -0.279712  
0.483803  -0.824831  -0.292556  
0.479632  -0.822429  -0.305881  
0.476778  -0.818921  -0.319454  
0.475272  -0.81437  -0.333042  
0.475117  -0.808865  -0.346412  
0.476299  -0.802505  -0.35934  
0.478787  -0.795406  -0.371607  
0.48254  -0.78769  -0.383015  
0.487495  -0.779488  -0.393379  
0.493583  -0.770933  -0.402539  
0.500715  -0.762163  -0.410357  
0.508784  -0.753313  -0.416723  
0.517681  -0.744513  -0.421553  
0.527276  -0.73589  -0.42479  
0.53743  -0.727562  -0.426407  
0.547991  -0.719644  -0.426401  
0.558808  -0.712237  -0.424797  
0.569714  -0.705435  -0.421649  
0.580544  -0.69932  -0.417037  
0.59113  -0.693969  -0.411063  
0.60131  -0.689443  -0.40385  
0.610925  -0.6858  -0.395537  
0.619827  -0.683081  -0.386284  
0.627874  -0.681324  -0.37626  
0.634943  -0.68055  -0.365649  
0.640928  -0.680768  -0.354635  
0.645739  -0.681977  -0.343406  
0.649309  -0.684159  -0.332151  
0.651584  -0.687285  -0.321058  
0.652539  -0.691309  -0.310298  
0.652165  -0.696172  -0.300043  
0.650474  -0.7018  -0.290449  
0.647506  -0.7081  -0.281657  
0.643319  -0.714967  -0.273794  
0.637992  -0.722283  -0.266972  
0.631617  -0.729924  -0.261286  
0.624314  -0.737754  -0.256809  
0.616208  -0.745636  -0.253602  
0.607447  -0.753429  -0.251702  
0.598185  -0.760992  -0.251129  
0.588588  -0.768191  -0.251886  
0.578824  -0.774899  -0.253959  
0.569062  -0.780997  -0.257316  
0.559477  -0.786377  -0.261909  
0.550225  -0.790953  -0.267669  
0.541462  -0.794645  -0.274515  
0.533336  -0.797391  -0.282348  
0.525973  -0.799147  -0.291061  
0.519485  -0.799887  -0.300526  
0.51397  -0.799598  -0.31061  
0.509497  -0.798291  -0.321161  
0.506123  -0.79599  -0.332025  
0.503876  -0.792736  -0.343042  
0.502769  -0.788594  -0.354039  
0.502802  -0.783627  -0.364854  
0.503946  -0.777932  -0.375314  
0.506161  -0.771605  -0.385261  
0.509396  -0.764761  -0.394534  
0.513577  -0.757523  -0.402986  
0.518627  -0.750019  -0.410484  
0.524454  -0.742386  -0.416908  
0.530956  -0.734758  -0.422157  
0.53803  -0.727271  -0.426147  
0.545558  -0.72006  -0.428813  
0.553425  -0.713245  -0.43012  
0.561507  -0.706941  -0.430052  
0.569679  -0.701254  -0.428613  
0.577815  -0.696269  -0.425839  
0.585788  -0.692062  -0.421784  
0.593473  -0.688691  -0.416526  
0.600746  -0.686201  -0.410162  
0.607492  -0.684612  -0.402815  
0.613597  -0.683939  -0.394621  
0.61896  -0.684176  -0.385736  
0.623488  -0.685305  -0.376325  
0.6271  -0.687296  -0.366566  
0.62973  -0.690106  -0.356644  
0.63133  -0.693676  -0.346752  
0.631865  -0.697947  -0.337072  
0.631321  -0.702842  -0.327791  
0.629699  -0.708285  -0.319081  
0.627017  -0.714187  -0.311105  
0.623315  -0.720456  -0.304009  
0.618645  -0.726994  -0.297924  
0.613079  -0.733697  -0.292955  
0.606705  -0.740457  -0.289193  
0.599623  -0.747168  -0.286692  
0.591944  -0.753722  -0.285491  
0.583796  -0.760009  -0.285601  
0.575312  -0.765927  -0.287004  
0.566635  -0.771375  -0.289664  
0.557912  -0.77626  -0.293521  
0.549293  -0.780499  -0.298493  
0.540932  -0.784019  -0.30448  
0.532976  -0.786757  -0.311367  
0.525571  -0.788671  -0.31902  
0.518852  -0.789726  -0.327299  
0.512944  -0.789909  -0.336054  
0.507956  -0.789217  -0.345132  
0.503985  -0.787666  -0.354375  
0.501102  -0.785288  -0.36362  
0.499361  -0.782129  -0.372712  
0.498793  -0.778245  -0.381497  
0.499404  -0.77371  -0.389831  
0.501178  -0.768608  -0.397572  
0.504072  -0.76303  -0.404594  
0.508024  -0.757082  -0.410779  
0.512947  -0.75087  -0.416027  
0.518736  -0.744517  -0.420246  
0.52527  -0.73814  -0.42337  
0.532411  -0.73186  -0.425347  
0.540013  -0.725803  -0.426141  
0.54792  -0.720089  -0.425742  
0.555972  -0.714833  -0.424156  
0.564011  -0.710142  -0.421414  
0.571878  -0.706113  -0.417564  
0.579419  -0.702834  -0.412671  
0.586492  -0.700373  -0.406823  
0.592961  -0.698786  -0.400119  
0.598707  -0.698107  -0.392678  
0.603623  -0.698358  -0.384624  
0.607619  -0.69953  -0.376107  
0.610624  -0.701604  -0.367272  
0.612588  -0.704538  -0.358277  
0.613477  -0.70827  -0.349285  
0.61328  -0.712725  -0.340457  
0.612007  -0.71781  -0.331957  
0.609688  -0.723424  -0.323943  
0.606372  -0.729454  -0.316558  
0.602128  -0.735781  -0.309948  
0.597041  -0.74228  -0.304241  
0.591213  -0.748825  -0.299546  
0.584759  -0.755293  -0.295956  
0.577802  -0.761563  -0.293541  
0.570477  -0.76752  -0.292351  
0.562923  -0.773055  -0.29241  
0.55528  -0.77807  -0.293721  
0.547691  -0.782476  -0.296254  
0.540294  -0.7862  -0.299954  
0.533224  -0.789177  -0.30475  
0.526608  -0.791362  -0.310533  
0.520564  -0.792722  -0.317184  
0.515199  -0.79324  -0.324562  
0.510608  -0.792917  -0.332509  
0.506871  -0.791771  -0.340852  
0.504053  -0.789835  -0.349415  
0.502206  -0.78716  -0.358007  
0.50136  -0.783809  -0.366445  
0.50153  -0.779856  -0.374556  
0.502712  -0.775393  -0.382161  
0.504883  -0.770516  -0.3891  
0.508004  -0.765329  -0.395225  
0.512017  -0.759943  -0.400406  
0.516842  -0.754471  -0.404535  
0.522387  -0.749023  -0.407525  
0.528544  -0.743707  -0.409318  
0.535189  -0.738628  -0.409879  
0.542189  -0.733883  -0.409202  
0.549404  -0.729563  -0.407301  
0.556685  -0.725749  -0.404215  
0.563882  -0.722511  -0.400018  
0.570844  -0.719911  -0.394796  
0.577427  -0.717996  -0.388663  
0.583491  -0.716802  -0.38175  
0.588908  -0.71635  -0.374204  
0.593564  -0.716653  -0.366184  
0.597359  -0.717705  -0.357856  
0.600214  -0.719491  -0.349393  
0.602067  -0.721982  -0.340965  
0.602878  -0.725134  -0.332746  
0.602629  -0.728889  -0.324898  
0.601328  -0.73318  -0.317572  
0.598997  -0.737927  -0.310911  
0.595688  -0.743038  -0.30504  
0.59147  -0.748415  -0.300064  
0.58643  -0.75395  -0.296073  
0.580677  -0.759534  -0.293125  
0.574333  -0.765052  -0.291267  
0.567536  -0.770391  -0.290518  
0.560431  -0.775441  -0.290874  
0.553172  -0.780099  -0.292312  
0.545919  -0.784267  -0.294784  
0.538828  -0.78786  -0.29823  
0.532058  -0.790805  -0.30256  
0.525761  -0.79304  -0.307672  
0.520073  -0.794527  -0.31345  
0.51512  -0.795235  -0.319768  
0.511012  -0.795156  -0.326486  
0.507836  -0.794298  -0.333458  
0.505659  -0.792683  -0.340532  
0.504526  -0.790353  -0.347557  
0.504452  -0.787361  -0.354388  
0.50543  -0.783779  -0.360874  
0.507434  -0.779688  -0.366876  
0.510407  -0.775179  -0.372267  
0.514271  -0.770356  -0.376931  
0.518933  -0.765327  -0.380766  
0.524283  -0.760207  -0.383683  
0.530188  -0.755115  -0.385619  
0.536514  -0.750166  -0.386526  
0.543114  -0.745478  -0.386382  
0.549837  -0.741158  -0.385181  
0.556534  -0.737305  -0.38295  
0.563059  -0.734013  -0.379723  
0.569269  -0.731357  -0.375567  
0.57503  -0.729398  -0.370565  
0.580221  -0.728185  -0.364816  
0.584735  -0.727743  -0.358435  
0.588482  -0.728082  -0.351547  
0.591388  -0.729192  -0.344294  
0.593396  -0.731047  -0.336825  
0.594469  -0.733601  -0.329295  
0.594593  -0.736794  -0.32186  
0.593775  -0.740549  -0.314673  
0.592042  -0.744778  -0.307883  
0.589444  -0.749383  -0.30163  
0.586042  -0.754261  -0.29605  
0.581923  -0.759299  -0.291256  
0.577185  -0.764387  -0.287348  
0.571941  -0.769415  -0.284401  
0.566311  -0.774271  -0.282482  
0.560425  -0.778853  -0.281624  
0.554419  -0.783064  -0.281834  
0.548426  -0.786819  -0.283099  
0.542583  -0.79004  -0.285376  
0.537015  -0.792667  -0.288607  
0.531847  -0.794648  -0.2927  
0.52719  -0.795948  -0.297552  
0.523143  -0.796549  -0.303037  
0.519794  -0.796447  -0.30901  
0.517213  -0.795653  -0.31532  
0.515452  -0.794197  -0.321807  
0.514548  -0.792122  -0.328304  
0.514519  -0.789484  -0.334643  
0.515357  -0.786352  -0.340673  
0.517046  -0.782807  -0.346231  
0.519546  -0.778936  -0.351185  
0.522801  -0.774834  -0.355402  
0.526738  -0.7706  -0.35878  
0.531268  -0.766332  -0.361233  
0.53629  -0.762133  -0.362694  
0.541693  -0.758095  -0.363127  
0.547356  -0.75431  -0.362516  
0.553154  -0.750861  -0.360871  
0.558954  -0.747824  -0.358231  
0.564628  -0.745261  -0.354656  
0.570053  -0.743226  -0.350222  
0.575101  -0.74176  -0.345038  
0.579668  -0.740891  -0.339214  
0.583646  -0.740637  -0.332889  
0.586953  -0.740995  -0.32621  
0.589516  -0.741958  -0.319327  
0.591284  -0.7435  -0.312396  
0.592224  -0.745584  -0.305574  
0.592321  -0.748163  -0.299014  
0.591579  -0.751177  -0.29286  
0.590028  -0.754559  -0.287242  
0.587713  -0.75823  -0.282277  
0.584701  -0.762107  -0.278062  
0.581071  -0.766099  -0.274679  
0.576915  -0.770118  -0.272192  
0.572341  -0.774069  -0.270634  
0.567472  -0.777861  -0.270015  
0.562429  -0.781406  -0.270328  
0.557342  -0.784623  -0.271544  
0.552346  -0.787435  -0.273604  
0.547578  -0.789778  -0.276423  
0.543335  -0.791558  -0.279685  
0.539764  -0.792754  -0.283189  
0.53693  -0.793379  -0.286803  
0.534878  -0.793459  -0.290394  
0.533635  -0.79303  -0.293831  
0.533209  -0.79214  -0.296988  
0.533579  -0.790849  -0.299751  
0.534715  -0.789222  -0.302008  
0.536559  -0.787332  -0.303665  
0.539041  -0.785258  -0.304637  
0.542068  -0.783083  -0.304865  
0.545534  -0.780889  -0.304309  
0.549335  -0.778758  -0.30293  
0.553344  -0.776772  -0.300726  
0.557439  -0.775006  -0.297704  
0.561493  -0.773533  -0.293892  
0.565378  -0.772419  -0.289338  
0.568978  -0.771715  -0.284111  
0.57218  -0.771469  -0.27829  
0.574891  -0.771712  -0.271958  
0.577023  -0.772465  -0.26522  
0.578504  -0.773738  -0.25819  
0.579286  -0.775524  -0.250977  
0.579335  -0.777805  -0.243701  
0.578635  -0.78055  -0.23648  
0.577192  -0.783716  -0.229432  
0.575028  -0.787249  -0.222669  
0.572194  -0.791083  -0.216291  
0.568749  -0.795151  -0.210382  
0.564766  -0.799377  -0.205027  
0.56034  -0.803682  -0.200288  
0.55557  -0.807986  -0.196215  
0.550568  -0.812212  -0.192838  
0.545447  -0.816286  -0.190172  
0.540323  -0.820138  -0.188216  
0.53532  -0.823701  -0.186947  
0.530546  -0.826924  -0.186326  
0.526103  -0.829764  -0.186301  
0.522093  -0.832181  -0.186798  
0.518594  -0.834155  -0.187739  
0.515677  -0.835671  -0.189027  
0.51339  -0.83673  -0.190563  
0.511765  -0.837341  -0.19224  
0.510817  -0.837528  -0.193941  
0.510552  -0.837314  -0.195555  
0.510939  -0.836746  -0.196972  
0.511943  -0.835868  -0.19809  
0.513516  -0.834732  -0.198805  
0.515582  -0.833402  -0.199041  
0.518067  -0.831937  -0.198716  
0.520881  -0.830403  -0.197772  
0.523927  -0.828866  -0.19617  
0.527103  -0.827389  -0.193881  
0.530312  -0.826032  -0.190895  
0.533451  -0.82485  -0.187221  
0.536428  -0.823892  -0.182886  
0.539151  -0.823198  -0.177934  
0.54153  -0.822809  -0.172422  
0.543506  -0.822742  -0.166421  
0.545014  -0.823015  -0.160016  
0.54601  -0.823633  -0.153304  
0.546466  -0.824589  -0.146382  
0.546364  -0.825873  -0.13936  
0.545706  -0.827461  -0.132338  
0.544511  -0.829323  -0.125427  
0.54281  -0.831422  -0.118722  
0.540644  -0.83372  -0.112321  
0.538074  -0.836167  -0.106307  
0.535162  -0.838719  -0.100755  
0.531996  -0.841319  -0.095721  
0.528651  -0.84392  -0.0912521  
0.525212  -0.846474  -0.0873747  
0.521774  -0.848929  -0.0840951  
0.518417  -0.851244  -0.0814074  
0.515227  -0.853378  -0.0792896  
0.51229  -0.855291  -0.0776997  
0.509664  -0.856958  -0.0765824  
0.507412  -0.858357  -0.0758725  
0.505586  -0.859468  -0.0754873  
0.504216  -0.860284  -0.0753457  
0.503334  -0.8608  -0.0753512  
0.502945  -0.861023  -0.0754061  
0.503046  -0.860963  -0.0754193  
0.503618  -0.860639  -0.0752935  
0.504632  -0.860075  -0.0749426  
0.506053  -0.859298  -0.0742796  
0.507818  -0.858346  -0.0732393  
0.509875  -0.85725  -0.0717607  
0.512157  -0.856051  -0.0698026  
0.514597  -0.854785  -0.0673292  
0.517107  -0.8535  -0.0643291  
0.519627  -0.852227  -0.0607954  
0.522085  -0.851003  -0.0567476  
0.524409  -0.849865  -0.0522086  
0.526534  -0.848842  -0.047219  
0.528414  -0.847955  -0.0418359  
0.529995  -0.847231  -0.0361184  
0.531238  -0.846686  -0.0301392  
0.532114  -0.846333  -0.0239788  
0.532609  -0.846176  -0.0177163  
0.532727  -0.84621  -0.011439  
0.532469  -0.846434  -0.00522597  
0.531847  -0.84684  0.000845987  
0.530905  -0.847405  0.00670101  
0.52968  -0.848108  0.012279  
0.528218  -0.848928  0.0175259  
0.52657  -0.849836  0.0223998  
0.524795  -0.850805  0.0268659  
0.522961  -0.851796  0.0309033  
0.521132  -0.852778  0.0345083  
0.519361  -0.853724  0.0376925  
0.517717  -0.854594  0.0404743  
0.516243  -0.855368  0.0428829  
0.515  -0.85601  0.0449605  
0.514019  -0.856503  0.0467578  
0.513336  -0.856826  0.0483319  
0.512978  -0.856959  0.0497427  
0.512957  -0.856894  0.0510628  
0.513279  -0.856624  0.052353  
0.513939  -0.856145  0.0536876  
0.514914  -0.855468  0.055121  
0.516186  -0.854597  0.0567161  
0.517731  -0.85354  0.0585256  
0.5195  -0.852319  0.0605929  
0.521449  -0.850957  0.0629555  
0.52352  -0.849481  0.0656351  
0.525675  -0.847911  0.06865  
0.52786  -0.846274  0.0719999  
0.53002  -0.844601  0.0756837  
0.532108  -0.842919  0.0796853  
0.534073  -0.841257  0.0839794  
0.535882  -0.839638  0.0885292  
0.537497  -0.838089  0.093295  
0.538892  -0.836628  0.0982308  
0.540056  -0.835267  0.103289  
0.540969  -0.834025  0.108418  
0.541635  -0.832908  0.11356  
0.542058  -0.83192  0.118667  
0.542249  -0.831064  0.123685  
0.542235  -0.830332  0.128566  
0.542039  -0.829718  0.133271  
0.541699  -0.829207  0.137763  
0.541242  -0.828788  0.14201  
0.540718  -0.828437  0.145997  
0.540168  -0.828134  0.149708  
0.539633  -0.827855  0.153143  
0.539158  -0.827574  0.156304  
0.53877  -0.827273  0.159202  
0.538516  -0.826924  0.161856  
0.538431  -0.826497  0.164298  
0.538529  -0.825981  0.166558  
0.538836  -0.825353  0.168667  
0.53936  -0.824598  0.170672  
0.54011  -0.823703  0.17261  
0.541078  -0.822663  0.174528  
0.542261  -0.821471  0.176461  
0.543645  -0.820126  0.178448  
0.545209  -0.818631  0.180527  
0.546922  -0.816998  0.182732  
0.548764  -0.815232  0.185081  
0.550701  -0.813347  0.187603  
0.552693  -0.811365  0.190306  
0.55472  -0.809296  0.193199  
0.556738  -0.807165  0.196284  
0.558708  -0.804997  0.199563  
0.560611  -0.802808  0.203014  
0.562414  -0.800623  0.206625  
0.564099  -0.798459  0.210371  
0.565652  -0.796333  0.214223  
0.567062  -0.794261  0.218153  
0.568308  -0.792264  0.222132  
0.569407  -0.790344  0.226125  
0.570353  -0.788513  0.230096  
0.571159  -0.786775  0.234012  
0.571837  -0.78513  0.237851  
0.572411  -0.783573  0.241577  
0.572906  -0.782095  0.245165  
0.573337  -0.780691  0.248606  
0.573731  -0.779351  0.25188  
0.574126  -0.778055  0.25497  
0.574543  -0.776787  0.257881  
0.575006  -0.775533  0.26061  
0.575535  -0.774276  0.263165  
0.576157  -0.772995  0.265559  
0.576887  -0.771676  0.267803  
0.577743  -0.770298  0.269913  
0.578735  -0.768848  0.271914  
0.579867  -0.767313  0.273833  
0.581134  -0.765687  0.275695  
0.582539  -0.763956  0.277523  
0.584076  -0.762118  0.279342  
0.585728  -0.760172  0.281178  
0.587482  -0.75812  0.283053  
0.589321  -0.755964  0.284989  
0.591229  -0.753712  0.286996  
0.593179  -0.751374  0.289095  
0.595156  -0.748958  0.291291  
0.597139  -0.746481  0.293585  
0.599102  -0.743955  0.295984  
0.601028  -0.741398  0.298486  
0.602896  -0.738827  0.301083  
0.604701  -0.736253  0.303758  
0.606424  -0.733693  0.306503  
0.608062  -0.73116  0.309299  
0.609607  -0.728667  0.312127  
0.611061  -0.726224  0.314965  
0.61242  -0.72384  0.317802  
0.613695  -0.721518  0.32061  
0.614893  -0.719263  0.323368  
0.616021  -0.717079  0.326061  
0.617095  -0.714961  0.32867  
0.618131  -0.712905  0.33118  
0.619146  -0.710904  0.333577  
0.62016  -0.708948  0.335849  
0.621183  -0.707029  0.337998  
0.622236  -0.705131  0.340017  
0.623329  -0.703247  0.341912  
0.62448  -0.70136  0.343683  
0.625694  -0.699459  0.345346  
0.626984  -0.697532  0.346901  
0.628357  -0.695566  0.34836  
0.629817  -0.693551  0.349739  
0.631364  -0.691476  0.351056  
0.632992  -0.689338  0.352327  
0.634703  -0.687125  0.353569  
0.636481  -0.684842  0.354799  
0.638326  -0.682483  0.356029  
0.640224  -0.68005  0.357273  
0.642163  -0.677549  0.358545  
0.644128  -0.674985  0.359853  
0.64611  -0.672363  0.361207  
0.648093  -0.669693  0.36261  
0.650063  -0.666987  0.364069  
0.652011  -0.664253  0.36558  
0.653929  -0.661504  0.367138  
0.655795  -0.658754  0.36875  
0.657606  -0.656015  0.370403  
0.659365  -0.653296  0.372078  
0.661063  -0.650609  0.37377  
0.662697  -0.647963  0.37547  
0.664277  -0.645361  0.377154  
0.665802  -0.642812  0.378815  
0.66727  -0.640321  0.380447  
0.668692  -0.637889  0.382032  
0.670087  -0.635514  0.383542  
0.671453  -0.633196  0.384986  
0.672804  -0.63093  0.386346  
0.674156  -0.628707  0.387609  
0.675511  -0.626523  0.388786  
0.676884  -0.624369  0.389862  
0.678285  -0.622235  0.390837  
0.679723  -0.620111  0.391713  
0.681204  -0.617987  0.392496  
0.682733  -0.615853  0.393192  
0.684318  -0.6137  0.393804  
0.685953  -0.611519  0.394351  
0.687644  -0.609302  0.394839  
0.689385  -0.607041  0.395283  
0.691176  -0.604735  0.395689  
0.693009  -0.602382  0.396073  
0.69488  -0.59998  0.396441  
0.696783  -0.597528  0.396805  
0.698707  -0.59503  0.397175  
0.700639  -0.592491  0.397566  
0.702576  -0.589916  0.397978  
0.704512  -0.58731  0.398409  
0.706435  -0.584684  0.398866  
0.708336  -0.582044  0.399355  
0.710207  -0.579402  0.399874  
0.712044  -0.576765  0.40042  
0.713841  -0.574146  0.400984  
0.715595  -0.571551  0.401564  
0.717303  -0.56899  0.402152  
0.718965  -0.566469  0.402742  
0.720401  -0.563952  0.403708  
0.721236  -0.561452  0.405698  
0.721364  -0.55913  0.408666  
0.720723  -0.557147  0.412487  
0.719281  -0.555649  0.417  
0.717024  -0.554758  0.422043  
0.713971  -0.554574  0.427427  
0.710166  -0.555172  0.432954  
0.705677  -0.556597  0.438428  
0.700594  -0.558865  0.443663  
